slot_number,idx_regular_days,idx_promo_days,total_overlapping_days_regular,regular_to_promo_gap,total_overlapping_days_promo,competing_promo_days,sku_B_regular_avg_sales,sku_B_avg_sales_during_promo_sku_A,diff_in_units_from_reg_to_promo,diff_in_units_from_promo_to_pos_promo,ratio_change,avg_actual,avg_predicted,avg_abs_effect,cum_abs_effect,posterior_tail_prob,prob_causal_effect,store_id,product_id_A,product_id_B
4,"[Timestamp('2018-09-12 00:00:00'), Timestamp('2019-02-14 00:00:00')]","[Timestamp('2019-02-15 00:00:00'), Timestamp('2019-02-22 00:00:00')]",126,0,7,0,2.9974603174603174,0.0,2.9974603174603174,-3.806,1.0,0.0,2.5641362463413837,-2.5641362463413837,-20.51308997073107,0.1018981018981019,89.81018981018981,S0040,P0131,P0219
4,"[Timestamp('2018-09-11 00:00:00'), Timestamp('2019-02-14 00:00:00')]","[Timestamp('2019-02-15 00:00:00'), Timestamp('2019-02-22 00:00:00')]",79,0,7,0,2.521139240506329,0.0,2.521139240506329,-4.426,1.0,0.0,2.3538941866118877,-2.3538941866118877,-18.8311534928951,0.17082917082917082,82.91708291708292,S0040,P0131,P0260
1,"[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-06-28 00:00:00')]","[Timestamp('2017-06-29 00:00:00'), Timestamp('2017-07-12 00:00:00')]",47,0,14,0,6.270425531914895,2.8278571428571433,3.4425683890577514,-3.098142857142857,0.5490167089196644,2.8278571428571433,7.3947345388400985,-4.566877395982955,-63.93628354376138,0.017982017982017984,98.2017982017982,S0040,P0131,P0261
4,"[Timestamp('2018-09-13 00:00:00'), Timestamp('2019-01-30 00:00:00')]","[Timestamp('2019-02-15 00:00:00'), Timestamp('2019-02-22 00:00:00')]",126,15,8,0,27.548174603174605,9.675,17.873174603174604,-1.879999999999999,0.6487970568153336,9.675,31.12531922092097,-21.45031922092097,-171.60255376736777,0.22377622377622378,77.62237762237763,S0040,P0131,P0261
6,"[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-07-10 00:00:00')]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-07-15 00:00:00')]",68,0,5,0,10.817205882352942,6.480000000000001,4.337205882352941,-7.129999999999998,0.4009543619234063,6.480000000000001,10.838380818548114,-4.358380818548112,-21.791904092740566,0.14785214785214784,85.21478521478521,S0040,P0131,P0333
3,"[Timestamp('2018-08-04 00:00:00'), Timestamp('2018-08-29 00:00:00')]","[Timestamp('2018-08-30 00:00:00'), Timestamp('2018-09-05 00:00:00')]",11,0,6,0,10.084545454545456,0.0,10.084545454545456,-41.143,1.0,0.0,7.491614872161769,-7.491614872161769,-52.44130410513238,0.2707292707292707,72.92707292707293,S0040,P0131,P0428
1,"[Timestamp('2017-05-10 00:00:00'), Timestamp('2017-06-28 00:00:00')]","[Timestamp('2017-06-29 00:00:00'), Timestamp('2017-07-12 00:00:00')]",46,0,14,0,11.840869565217393,4.731428571428571,7.109440993788821,-1.1565714285714286,0.6004154470777076,4.731428571428571,11.930479292893475,-7.1990507214649035,-100.78671010050864,0.028971028971028972,97.1028971028971,S0040,P0131,P0500
0,"[Timestamp('2017-01-02 00:00:00'), Timestamp('2017-04-19 00:00:00')]","[Timestamp('2017-04-20 00:00:00'), Timestamp('2017-04-24 00:00:00')]",102,0,5,0,8.831470588235293,3.5,5.331470588235293,-2.0,0.6036900123222433,3.5,8.680786397792406,-5.1807863977924065,-25.90393198896203,0.03596403596403597,96.40359640359641,S0040,P0131,P0569
2,"[Timestamp('2017-07-13 00:00:00'), Timestamp('2017-09-20 00:00:00')]","[Timestamp('2017-09-21 00:00:00'), Timestamp('2017-09-25 00:00:00')]",67,0,5,0,6.676567164179105,1.296,5.380567164179105,-3.002,0.8058882704043995,1.296,6.630444651894377,-5.334444651894377,-26.672223259471888,0.01098901098901099,98.9010989010989,S0040,P0131,P0569
5,"[Timestamp('2019-02-28 00:00:00'), Timestamp('2019-04-17 00:00:00')]","[Timestamp('2019-04-18 00:00:00'), Timestamp('2019-05-01 00:00:00')]",49,0,14,3,6.547959183673469,3.7657142857142865,2.7822448979591825,-0.5812857142857131,0.4249026024622096,3.7657142857142865,6.5621360966249656,-2.796421810910679,-39.1499053527495,0.03996003996003996,96.00399600399601,S0040,P0131,P0569
6,"[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-07-10 00:00:00')]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-07-15 00:00:00')]",65,0,5,0,4.292000000000001,1.464,2.8280000000000007,-5.119,0.6589002795899348,1.464,4.179450412211328,-2.7154504122113283,-13.57725206105664,0.0939060939060939,90.6093906093906,S0040,P0131,P0569
4,"[Timestamp('2018-09-11 00:00:00'), Timestamp('2019-02-14 00:00:00')]","[Timestamp('2019-02-15 00:00:00'), Timestamp('2019-02-22 00:00:00')]",155,0,8,0,2.9149677419354836,0.81,2.1049677419354835,-5.3469999999999995,0.7221238546323757,0.81,3.0675728861904905,-2.2575728861904905,-18.060583089523924,0.16283716283716285,83.71628371628371,S0040,P0131,P0642
3,"[Timestamp('2018-08-05 00:00:00'), Timestamp('2018-08-29 00:00:00')]","[Timestamp('2018-08-30 00:00:00'), Timestamp('2018-09-04 00:00:00')]",13,0,6,0,4.398461538461539,0.7333333333333334,3.6651282051282053,-1.465666666666667,0.8332750378920368,0.7333333333333334,4.690132036412588,-3.9567987030792544,-23.740792218475526,0.07092907092907093,92.9070929070929,S0040,P0131,P0663
0,"[Timestamp('2017-06-15 00:00:00'), Timestamp('2017-06-28 00:00:00')]","[Timestamp('2017-06-29 00:00:00'), Timestamp('2017-07-03 00:00:00')]",14,0,5,2,4.337142857142857,1.1039999999999999,3.233142857142857,-1.518,0.7454545454545455,1.1039999999999999,4.3360182492000625,-3.2320182492000624,-16.160091246000313,0.058941058941058944,94.10589410589411,S0024,P0348,P0017
4,"[Timestamp('2018-02-14 00:00:00'), Timestamp('2018-05-09 00:00:00')]","[Timestamp('2018-05-10 00:00:00'), Timestamp('2018-06-01 00:00:00')]",81,0,23,0,5.3230864197530865,2.2773913043478267,3.04569511540526,-1.0256086956521733,0.5721671367391656,2.2773913043478267,5.141385707488686,-2.8639944031408593,-65.87187127223976,0.004995004995004995,99.5004995004995,S0024,P0348,P0035
6,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-05-01 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-07 00:00:00')]",104,0,6,0,6.637019230769231,2.27,4.36701923076923,-2.522,0.6579789931184353,2.27,6.94666799446052,-4.676667994460519,-28.06000796676312,0.025974025974025976,97.40259740259741,S0024,P0348,P0035
3,"[Timestamp('2018-01-18 00:00:00'), Timestamp('2018-01-31 00:00:00')]","[Timestamp('2018-02-01 00:00:00'), Timestamp('2018-02-11 00:00:00')]",14,0,11,0,7.406428571428571,2.691818181818182,4.714610389610389,-1.3801818181818182,0.6365565189945553,2.691818181818182,7.403276121327162,-4.71145793950898,-51.82603733459878,0.04195804195804196,95.8041958041958,S0024,P0348,P0197
6,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-05-01 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-07 00:00:00')]",96,0,6,0,3.205625,0.0,3.205625,-4.014,1.0,0.0,3.2115010488387203,-3.2115010488387203,-19.269006293032323,0.12287712287712288,87.71228771228772,S0024,P0348,P0212
6,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-05-01 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-07 00:00:00')]",102,0,6,0,4.885294117647059,2.3066666666666666,2.5786274509803926,-5.999333333333334,0.5278346377684127,2.3066666666666666,5.8553396381246765,-3.54867297145801,-21.29203782874806,0.2047952047952048,79.52047952047951,S0024,P0348,P0219
3,"[Timestamp('2018-01-18 00:00:00'), Timestamp('2018-01-31 00:00:00')]","[Timestamp('2018-02-01 00:00:00'), Timestamp('2018-02-11 00:00:00')]",14,0,11,0,19.642142857142858,11.52,8.122142857142858,-5.558000000000003,0.4135059456707517,11.52,19.607426929308744,-8.087426929308744,-88.96169622239617,0.22477522477522477,77.52247752247752,S0024,P0348,P0261
1,"[Timestamp('2017-09-20 00:00:00'), Timestamp('2017-11-15 00:00:00')]","[Timestamp('2017-11-16 00:00:00'), Timestamp('2017-11-20 00:00:00')]",51,0,5,0,12.254705882352939,3.684,8.57070588235294,-9.214000000000002,0.6993807900926414,3.684,12.1931262811218,-8.509126281121802,-42.545631405609,0.05194805194805195,94.8051948051948,S0024,P0348,P0325
0,"[Timestamp('2017-06-15 00:00:00'), Timestamp('2017-06-28 00:00:00')]","[Timestamp('2017-06-29 00:00:00'), Timestamp('2017-07-03 00:00:00')]",14,0,5,0,8.562857142857144,3.2400000000000007,5.322857142857144,-2.2679999999999993,0.6216216216216216,3.2400000000000007,8.560390930836927,-5.320390930836927,-26.601954654184638,0.052947052947052944,94.7052947052947,S0024,P0348,P0436
5,"[Timestamp('2018-12-02 00:00:00'), Timestamp('2018-12-19 00:00:00')]","[Timestamp('2018-12-20 00:00:00'), Timestamp('2018-12-26 00:00:00')]",18,0,6,0,4.7844444444444445,0.0,4.7844444444444445,-10.765,1.0,0.0,4.779954766236374,-4.779954766236374,-33.45968336365462,0.16783216783216784,83.21678321678321,S0024,P0348,P0470
5,"[Timestamp('2018-12-02 00:00:00'), Timestamp('2018-12-19 00:00:00')]","[Timestamp('2018-12-20 00:00:00'), Timestamp('2018-12-26 00:00:00')]",18,0,7,0,8.023888888888889,0.0,8.023888888888889,-21.110000000000003,1.0,0.0,8.029065678255112,-8.029065678255112,-56.203459747785786,0.00999000999000999,99.000999000999,S0024,P0348,P0500
6,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-05-01 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-07 00:00:00')]",85,0,6,0,6.927411764705882,1.8516666666666666,5.075745098039215,-4.814333333333333,0.7327044025157232,1.8516666666666666,8.463735782356599,-6.612069115689932,-39.6724146941396,0.06693306693306693,93.3066933066933,S0024,P0348,P0500
6,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-05-01 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-07 00:00:00')]",78,0,6,0,2.248846153846153,0.0,2.248846153846153,-2.0420000000000003,1.0,0.0,2.2568982193620997,-2.2568982193620997,-13.541389316172598,0.06793206793206794,93.20679320679321,S0024,P0348,P0527
2,"[Timestamp('2017-11-30 00:00:00'), Timestamp('2017-12-13 00:00:00')]","[Timestamp('2017-12-14 00:00:00'), Timestamp('2017-12-24 00:00:00')]",14,0,11,0,3.3335714285714286,1.3272727272727272,2.0062987012987015,-1.8827272727272728,0.6018466213452286,1.3272727272727272,3.3322837249025183,-2.005010997629791,-22.0551209739277,0.09290709290709291,90.70929070929071,S0024,P0348,P0536
5,"[Timestamp('2018-12-02 00:00:00'), Timestamp('2018-12-19 00:00:00')]","[Timestamp('2018-12-20 00:00:00'), Timestamp('2018-12-26 00:00:00')]",18,0,7,0,6.058888888888889,2.09,3.9688888888888894,-8.15,0.6550522648083624,2.09,6.047566501173445,-3.957566501173445,-27.702965508214117,0.04395604395604396,95.6043956043956,S0024,P0348,P0569
6,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-05-01 00:00:00')]","[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-05-06 00:00:00')]",100,0,5,0,2.8188999999999997,0.74,2.0789,-2.963,0.7374862535031396,0.74,2.4864167273575704,-1.7464167273575704,-8.732083636787852,0.15884115884115885,84.11588411588411,S0024,P0348,P0642
0,"[Timestamp('2017-01-19 00:00:00'), Timestamp('2018-04-13 00:00:00')]","[Timestamp('2018-04-14 00:00:00'), Timestamp('2018-04-19 00:00:00')]",218,0,6,0,2.0472477064220187,0.0,2.0472477064220187,-3.8880000000000003,1.0,0.0,1.0912882695541597,-1.0912882695541597,-6.547729617324958,0.26973026973026976,73.02697302697302,S0011,P0569,P0718
2,"[Timestamp('2018-09-13 00:00:00'), Timestamp('2019-02-13 00:00:00')]","[Timestamp('2019-02-14 00:00:00'), Timestamp('2019-02-27 00:00:00')]",144,0,14,0,5.146319444444444,2.9757142857142855,2.1706051587301585,-0.8202857142857147,0.42177816246392763,2.9757142857142855,5.350706768413583,-2.3749924826992976,-33.24989475779017,0.04495504495504495,95.5044955044955,S0080,P0131,P0277
2,"[Timestamp('2018-11-03 00:00:00'), Timestamp('2019-02-13 00:00:00')]","[Timestamp('2019-02-14 00:00:00'), Timestamp('2019-02-27 00:00:00')]",67,0,14,0,25.705671641791042,4.63,21.075671641791043,-10.186,0.8198841071138259,4.63,28.013474341765694,-23.383474341765695,-327.36864078471973,0.003996003996003996,99.6003996003996,S0080,P0131,P0455
2,"[Timestamp('2018-09-13 00:00:00'), Timestamp('2019-02-13 00:00:00')]","[Timestamp('2019-02-14 00:00:00'), Timestamp('2019-02-27 00:00:00')]",154,0,14,0,5.142662337662338,2.984285714285714,2.1583766233766237,-0.5457142857142858,0.4197002411707515,2.984285714285714,4.971661147143938,-1.987375432858224,-27.823256060015133,0.07492507492507493,92.5074925074925,S0080,P0131,P0536
0,"[Timestamp('2017-01-02 00:00:00'), Timestamp('2017-04-19 00:00:00')]","[Timestamp('2017-04-20 00:00:00'), Timestamp('2017-04-25 00:00:00')]",98,0,6,0,3.3748979591836736,1.3133333333333332,2.06156462585034,-6.164666666666666,0.6108524319203402,1.3133333333333332,3.5643772214574647,-2.2510438881241317,-13.50626332874479,0.09090909090909091,90.9090909090909,S0080,P0131,P0682
0,"[Timestamp('2018-07-10 00:00:00'), Timestamp('2018-08-01 00:00:00')]","[Timestamp('2018-08-03 00:00:00'), Timestamp('2018-08-07 00:00:00')]",23,1,5,0,2.5695652173913044,0.0,2.5695652173913044,-5.909999999999999,1.0,0.0,2.5688138763183304,-2.5688138763183304,-12.844069381591652,0.14585414585414586,85.41458541458542,S0101,P0458,P0390
1,"[Timestamp('2018-09-13 00:00:00'), Timestamp('2018-10-11 00:00:00')]","[Timestamp('2018-10-12 00:00:00'), Timestamp('2018-10-17 00:00:00')]",22,0,6,0,12.477727272727275,4.788333333333333,7.689393939393942,-3.8306666666666667,0.6162495598217431,4.788333333333333,12.784802736313159,-7.996469402979826,-47.978816417878946,0.13286713286713286,86.7132867132867,S0101,P0458,P0405
0,"[Timestamp('2018-07-10 00:00:00'), Timestamp('2018-08-01 00:00:00')]","[Timestamp('2018-08-03 00:00:00'), Timestamp('2018-08-07 00:00:00')]",23,1,5,0,5.724347826086958,2.194,3.530347826086958,-8.779,0.6167248974631628,2.194,5.719222905509345,-3.525222905509345,-17.626114527546726,0.17282717282717283,82.71728271728271,S0101,P0458,P0681
0,"[Timestamp('2018-07-19 00:00:00'), Timestamp('2018-08-02 00:00:00')]","[Timestamp('2018-08-03 00:00:00'), Timestamp('2018-08-07 00:00:00')]",15,0,5,0,6.287333333333334,0.0,6.287333333333334,-2.288,1.0,0.0,6.291322970355939,-6.291322970355939,-31.456614851779694,0.11288711288711288,88.71128871128872,S0101,P0458,P0747
1,"[Timestamp('2019-01-18 00:00:00'), Timestamp('2019-02-08 00:00:00')]","[Timestamp('2019-02-09 00:00:00'), Timestamp('2019-02-14 00:00:00')]",15,0,6,0,9.228666666666667,4.615,4.613666666666667,-0.9220000000000006,0.49992776132341255,4.615,8.810589924406889,-4.195589924406889,-25.173539546441337,0.27972027972027974,72.02797202797203,S0138,P0051,P0219
1,"[Timestamp('2019-01-18 00:00:00'), Timestamp('2019-02-08 00:00:00')]","[Timestamp('2019-02-09 00:00:00'), Timestamp('2019-02-14 00:00:00')]",15,0,6,0,16.974,9.645,7.329000000000001,-3.335000000000001,0.43177801343230826,9.645,15.578577734453644,-5.933577734453644,-35.60146640672186,0.23076923076923078,76.92307692307692,S0138,P0051,P0325
1,"[Timestamp('2019-01-18 00:00:00'), Timestamp('2019-02-08 00:00:00')]","[Timestamp('2019-02-09 00:00:00'), Timestamp('2019-02-14 00:00:00')]",15,0,6,0,5.123333333333334,2.561666666666667,2.561666666666667,-0.8963333333333328,0.5,2.561666666666667,4.190169372161731,-1.6285027054950638,-9.771016232970382,0.2547452547452547,74.52547452547454,S0138,P0051,P0569
0,"[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-07-24 00:00:00')]","[Timestamp('2019-07-25 00:00:00'), Timestamp('2019-08-03 00:00:00')]",70,0,9,0,7.622285714285715,1.7433333333333332,5.878952380952382,-4.533666666666666,0.7712847040007997,1.7433333333333332,7.958699841823874,-6.215366508490541,-55.938298576414866,0.058941058941058944,94.10589410589411,S0112,P0125,P0241
0,"[Timestamp('2019-05-02 00:00:00'), Timestamp('2019-07-24 00:00:00')]","[Timestamp('2019-07-25 00:00:00'), Timestamp('2019-08-03 00:00:00')]",73,0,9,0,12.244520547945205,4.013333333333333,8.231187214611872,-13.140666666666664,0.6722343420782756,4.013333333333333,12.286902435650273,-8.27356910231694,-74.46212192085247,0.015984015984015984,98.4015984015984,S0112,P0125,P0639
0,"[Timestamp('2017-06-29 00:00:00'), Timestamp('2017-07-12 00:00:00')]","[Timestamp('2017-07-13 00:00:00'), Timestamp('2017-07-23 00:00:00')]",14,0,6,0,4.265000000000001,0.0,4.265000000000001,-9.954,1.0,0.0,4.263396339368968,-4.263396339368968,-46.89735973305865,0.057942057942057944,94.2057942057942,S0017,P0261,P0212
2,"[Timestamp('2017-09-09 00:00:00'), Timestamp('2018-06-19 00:00:00')]","[Timestamp('2018-07-14 00:00:00'), Timestamp('2018-07-18 00:00:00')]",15,24,5,0,3.6973333333333334,0.0,3.6973333333333334,-11.092,1.0,0.0,3.696175493564218,-3.696175493564218,-18.48087746782109,0.22877122877122877,77.12287712287711,S0017,P0261,P0428
3,"[Timestamp('2018-07-19 00:00:00'), Timestamp('2018-08-03 00:00:00')]","[Timestamp('2018-08-04 00:00:00'), Timestamp('2018-08-15 00:00:00')]",16,0,12,0,6.726875,2.3133333333333335,4.413541666666666,-17.82666666666667,0.6561057945430332,2.3133333333333335,6.727136527168991,-4.4138031938356574,-52.965638326027886,0.012987012987012988,98.7012987012987,S0017,P0261,P0436
0,"[Timestamp('2017-06-29 00:00:00'), Timestamp('2017-07-12 00:00:00')]","[Timestamp('2017-07-13 00:00:00'), Timestamp('2017-07-23 00:00:00')]",10,0,11,0,2.944,0.6690909090909091,2.274909090909091,-12.389909090909091,0.7727272727272728,0.6690909090909091,2.11655218804056,-1.447461278949651,-15.922074068446161,0.2807192807192807,71.92807192807193,S0017,P0261,P0500
3,"[Timestamp('2018-07-19 00:00:00'), Timestamp('2018-08-03 00:00:00')]","[Timestamp('2018-08-04 00:00:00'), Timestamp('2018-08-15 00:00:00')]",16,0,12,0,5.454375,2.2375000000000003,3.2168749999999995,-3.1315000000000004,0.5897788472556433,2.2375000000000003,5.451171613621546,-3.2136716136215457,-38.56405936345855,0.1108891108891109,88.91108891108891,S0017,P0261,P0639
2,"[Timestamp('2019-02-28 00:00:00'), Timestamp('2019-04-17 00:00:00')]","[Timestamp('2019-04-18 00:00:00'), Timestamp('2019-04-24 00:00:00')]",49,0,7,0,7.939795918367347,2.5928571428571425,5.346938775510204,-1.9441428571428574,0.6734352910936898,2.5928571428571425,7.866545465259165,-5.273688322402022,-36.915818256814156,0.024975024975024976,97.5024975024975,S0046,P0131,P0035
1,"[Timestamp('2018-08-16 00:00:00'), Timestamp('2018-08-29 00:00:00')]","[Timestamp('2018-08-30 00:00:00'), Timestamp('2018-09-03 00:00:00')]",14,0,5,0,3.9578571428571427,0.0,3.9578571428571427,-3.694,1.0,0.0,3.9607030129680654,-3.9607030129680654,-19.803515064840326,0.17682317682317683,82.31768231768231,S0046,P0131,P0297
1,"[Timestamp('2018-08-16 00:00:00'), Timestamp('2018-08-29 00:00:00')]","[Timestamp('2018-08-30 00:00:00'), Timestamp('2018-09-03 00:00:00')]",14,0,5,1,13.868571428571428,6.2780000000000005,7.590571428571428,-34.528,0.5473217964565307,6.2780000000000005,13.872444785710792,-7.594444785710792,-37.97222392855396,0.24375624375624375,75.62437562437563,S0046,P0131,P0305
0,"[Timestamp('2017-01-02 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-08 00:00:00')]",122,0,5,0,6.8823770491803264,2.204,4.678377049180327,-1.2309999999999999,0.6797618055142023,2.204,6.259510797441071,-4.055510797441071,-20.27755398720535,0.07492507492507493,92.5074925074925,S0085,P0639,P0051
0,"[Timestamp('2017-01-04 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-08 00:00:00')]",86,0,5,0,5.425116279069768,0.0,5.425116279069768,-7.817,1.0,0.0,4.088461878068548,-4.088461878068548,-20.442309390342743,0.1088911088911089,89.11088911088912,S0085,P0639,P0157
0,"[Timestamp('2017-01-05 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-08 00:00:00')]",95,0,5,0,3.44463157894737,0.648,2.7966315789473697,-2.916,0.8118811881188119,0.648,3.611939746748697,-2.963939746748697,-14.819698733743484,0.053946053946053944,94.60539460539461,S0085,P0639,P0197
0,"[Timestamp('2017-01-02 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-08 00:00:00')]",122,0,5,0,10.674508196721312,5.37,5.304508196721312,-10.741,0.4969323269010743,5.37,10.187532331620972,-4.8175323316209715,-24.087661658104857,0.16483516483516483,83.51648351648352,S0085,P0639,P0219
0,"[Timestamp('2017-01-12 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-08 00:00:00')]",112,0,5,0,8.024642857142856,2.9539999999999997,5.070642857142857,-13.291999999999998,0.6318839289688014,2.9539999999999997,7.994396512537888,-5.040396512537888,-25.20198256268944,0.17682317682317683,82.31768231768231,S0085,P0639,P0260
0,"[Timestamp('2017-01-08 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-08 00:00:00')]",70,0,5,0,3.6982857142857144,0.0,3.6982857142857144,-5.079,1.0,0.0,6.156845634776639,-6.156845634776639,-30.784228173883193,0.21078921078921078,78.92107892107893,S0085,P0639,P0341
0,"[Timestamp('2017-01-05 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-08 00:00:00')]",119,0,5,0,5.52890756302521,0.7420000000000001,4.78690756302521,-0.646,0.8657962732164027,0.7420000000000001,5.398562263761472,-4.656562263761472,-23.28281131880736,0.1018981018981019,89.81018981018981,S0085,P0639,P0572
0,"[Timestamp('2017-01-02 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-08 00:00:00')]",122,0,5,0,4.447295081967214,1.5739999999999998,2.873295081967214,-2.4540000000000006,0.6460770038888992,1.5739999999999998,4.291671793024272,-2.717671793024272,-13.58835896512136,0.11988011988011989,88.01198801198801,S0085,P0639,P0590
0,"[Timestamp('2017-01-04 00:00:00'), Timestamp('2017-05-03 00:00:00')]","[Timestamp('2017-05-04 00:00:00'), Timestamp('2017-05-08 00:00:00')]",120,0,5,0,5.871499999999999,2.388,3.4834999999999994,-1.194,0.5932896193476964,2.388,5.828518793551354,-3.4405187935513544,-17.20259396775677,0.13286713286713286,86.7132867132867,S0085,P0639,P0613
5,"[Timestamp('2017-11-30 00:00:00'), Timestamp('2017-12-13 00:00:00')]","[Timestamp('2017-12-14 00:00:00'), Timestamp('2017-12-20 00:00:00')]",14,0,7,0,3.817857142857143,1.0171428571428571,2.800714285714286,-5.396857142857142,0.7335827876520113,1.0171428571428571,3.8117617217235176,-2.7946188645806602,-19.562332052064622,0.0989010989010989,90.10989010989012,S0115,P0500,P0035
4,"[Timestamp('2017-10-19 00:00:00'), Timestamp('2017-11-15 00:00:00')]","[Timestamp('2017-11-16 00:00:00'), Timestamp('2017-11-29 00:00:00')]",28,0,14,0,4.583571428571429,1.56,3.023571428571429,-1.7159999999999997,0.6596540439457691,1.56,4.577770659773188,-3.017770659773188,-42.248789236824635,0.011988011988011988,98.8011988011988,S0115,P0500,P0125
3,"[Timestamp('2017-08-10 00:00:00'), Timestamp('2017-09-20 00:00:00')]","[Timestamp('2017-10-05 00:00:00'), Timestamp('2017-10-11 00:00:00')]",42,14,7,0,14.880952380952381,8.331428571428571,6.54952380952381,-1.668571428571429,0.4401280000000001,8.331428571428571,14.694757383765436,-6.363328812336865,-44.54330168635806,0.04695304695304695,95.30469530469531,S0115,P0500,P0131
1,"[Timestamp('2017-01-30 00:00:00'), Timestamp('2017-04-12 00:00:00')]","[Timestamp('2017-04-13 00:00:00'), Timestamp('2017-04-19 00:00:00')]",13,0,7,0,7.728461538461539,2.051428571428571,5.677032967032968,-2.9745714285714286,0.7345618450425857,2.051428571428571,1.664827879335256,0.38660069209331516,2.7062048446532074,0.4645354645354645,53.546453546453556,S0115,P0500,P0157
3,"[Timestamp('2017-08-10 00:00:00'), Timestamp('2017-10-04 00:00:00')]","[Timestamp('2017-10-05 00:00:00'), Timestamp('2017-10-11 00:00:00')]",56,0,7,0,8.70857142857143,4.265714285714286,4.442857142857144,-1.7062857142857135,0.5101706036745407,4.265714285714286,8.552570059596254,-4.286855773881968,-30.007990417173787,0.1958041958041958,80.41958041958041,S0115,P0500,P0212
8,"[Timestamp('2019-03-27 00:00:00'), Timestamp('2019-06-12 00:00:00')]","[Timestamp('2019-06-13 00:00:00'), Timestamp('2019-06-18 00:00:00')]",58,0,6,0,3.2462068965517243,0.0,3.2462068965517243,-1.569,1.0,0.0,3.016605448582316,-3.016605448582316,-18.099632691493895,0.11688311688311688,88.31168831168831,S0115,P0500,P0241
8,"[Timestamp('2019-04-16 00:00:00'), Timestamp('2019-06-12 00:00:00')]","[Timestamp('2019-06-13 00:00:00'), Timestamp('2019-06-18 00:00:00')]",56,0,6,0,7.22625,3.5500000000000003,3.67625,-0.7090000000000001,0.5087355128870438,3.5500000000000003,7.247008515665294,-3.6970085156652934,-22.182051093991763,0.23576423576423577,76.42357642357642,S0115,P0500,P0243
5,"[Timestamp('2017-11-30 00:00:00'), Timestamp('2017-12-13 00:00:00')]","[Timestamp('2017-12-14 00:00:00'), Timestamp('2017-12-20 00:00:00')]",14,0,7,0,6.910714285714286,2.7642857142857147,4.1464285714285705,-3.040714285714286,0.5999999999999999,2.7642857142857147,6.901962919487425,-4.13767720520171,-28.963740436411975,0.17682317682317683,82.31768231768231,S0115,P0500,P0260
8,"[Timestamp('2019-03-27 00:00:00'), Timestamp('2019-06-12 00:00:00')]","[Timestamp('2019-06-13 00:00:00'), Timestamp('2019-06-18 00:00:00')]",73,0,6,0,4.431917808219178,2.035,2.396917808219178,-2.0389999999999997,0.5408308348530275,2.035,4.312186816886551,-2.277186816886551,-13.663120901319303,0.16883116883116883,83.11688311688312,S0115,P0500,P0261
3,"[Timestamp('2017-08-10 00:00:00'), Timestamp('2017-10-04 00:00:00')]","[Timestamp('2017-10-05 00:00:00'), Timestamp('2017-10-11 00:00:00')]",53,0,7,0,6.462830188679246,3.6685714285714286,2.7942587601078173,-0.6114285714285717,0.43235837528308263,3.6685714285714286,6.118995805887261,-2.4504243773158323,-17.15297064121083,0.24075924075924077,75.92407592407594,S0115,P0500,P0325
