reviewerName,hotelId,overallScore,originalReviewText,reviewText,cleanlinessScore,comfortScore,serviceScore,foodScore,locationScore,travelType,travelTypeDisplayName,travelTheme,travelThemeDisplayName,travelPurpose,travelKeywords,language,timestamp,anonymous,recommended,approved,sideBar,curated,translated,tagList,photoDataDisplaysList,businessReply,reviewId,reactionSummaries,profileId,sharedUrl,travelPurposeText
Thi H. N. N. ,3000010042556,8.5,"Phòng sạch sẽ, tuy nhiên hơi ồn do phòng không cách âm","The room is clean, but a bit noisy because the room is not soundproof",8.0,8.0,8.0,8.0,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}",[],ENGLISH,1680571195851,False,False,True,False,True,True,,[],,127325293,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",112315432,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Areeya S. ,3000010042556,8.5,ห้องใหญ่มาก แต่ห้องไม่ค่อยเก็บเสียง,The room is very big but the room doesn't keep sound.,8.0,8.0,8.0,8.0,8.0,,,,,,[],ENGLISH,1677469766385,False,False,True,False,True,True,,[],,127255500,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '0', 'hadReacted': False}}}",245042519,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Tran T. ,3000010042556,8.5,"Sạch sẽ, gọn gàng, gần chợ đà lạt, gần quán ăn cafe khá tiện","Clean, neat, near Da Lat market, near a cafe, quite convenient",8.0,8.0,8.0,8.0,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}","[{'travelKeyword': 'COUPLE', 'travelKeywordText': 'Pasangan'}]",ENGLISH,1676374294875,False,False,True,False,True,True,,[],,127228209,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '6', 'hadReacted': False}}}",152511930,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Vo L. N. A. ,3000010042556,8.5,"Nhà mình đi du lịch Đà Lạt 2 ngày 1 đêm. Khách sạn phòng 4 người 2 giường khá ổn so với mức giá. Tầng B1 chỉ có gia đình mình nên yên tĩnh (dù ban đêm tầng trên có con nít giỡn rặc rặc, hơi phiền đôi chút). Nước tắm nóng lạnh khá ổn, có trang bị cả máy sấy tóc các thứ.","My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so it's quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",8.0,8.0,8.0,,8.0,,,,,,[],ENGLISH,1674479863886,False,False,True,False,True,True,,[],,127180373,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '5', 'hadReacted': False}}}",265938609,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Hoang Y. ,3000010042556,8.5,"lễ tân khách sạn nhiệt tình, việc dọn phòng ok, lúc mình lên thì khách sạn hết xe để thuê, nên phải thuê bên cạnh mắc hơn. Phòng của mình bị rỉ nước ở nhà tắm, và cách âm của khách sạn rất tệ, đúng lúc gần đó đang xây nhà, nghe rõ từng nhất búa và tiếng người nói chuyện bên ngoài. Khách sạn gần chợ đêm và một số quán ăn ngon, nếu chỉ cần ngủ vào buổi tối thì khách sạn mình là lựa chọn ok","The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and some good restaurants, if you just need to sleep at night, my hotel is an ok choice",8.0,8.0,8.0,8.0,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}",[],ENGLISH,1672583546864,False,False,True,False,True,True,,[],,127124575,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '7', 'hadReacted': False}}}",24475479,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Nguyen T. T. T. ,3000010042556,8.5,"khách sạn tốt, phù hợp đi gia đình. Vài điểm trong phòng bị dơ cần dọn dẹp. Nhìn chung là ổn nhé","Good hotel, suitable for families. Some spots in the room were dirty and needed cleaning. Overall it's ok",8.0,8.0,8.0,,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}",[],ENGLISH,1666779948426,False,False,True,False,True,True,,[],,126979683,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '1', 'hadReacted': False}}}",124962059,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Linh C. V. ,3000010042556,8.5,"Khách sạn sạch sẽ, nhân viên vui vẻ, nhiệt tình","Clean hotel, happy, enthusiastic staff",8.0,8.0,8.0,,8.0,,,,Bisnis,"{'travelPurpose': 'BUSINESS', 'travelPurposeText': 'Bisnis'}",[],ENGLISH,1664369501684,False,False,True,False,True,True,,[],,126922398,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '2', 'hadReacted': False}}}",251256790,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Bisnis
Dinh T. M. P. ,3000010042556,8.5,"Vợ chồng mình có 1 ngày nghỉ ở khách sạn The Grace và hoàn toàn thấy rất ưng ý từ phòng sạch sẽ, tới nhân viên Lễ Tân, nhất là hôm sau mình có quên sạc điện thoại ở khách sạn tới chiều nhớ ra mình có gọi điện thoại lại khách sạn hỏi thì được bạn Lễ Tân báo là không thấy, sau đó mình tới tận khách sạn để tìm vì máy mình lúc đó có cuộc họp rất quan trọng , tới nơi mình được anh Quản Lý khách sạn đưa luôn cho sạc của anh ấy đang dùng( rất may lại dùng được cho máy mình). Từ hành động đó làm cả 2 vợ chồng vô cùng cảm kích, cảm ơn khách sạn rất nhiều ạ. Lần tới vào Đà Lạt hay có bạn bè đi Đà Lạt em sẽ giới thiệu tới khách sạn mình!","My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didn't see it, then I went to the hotel to find it because my phone had a very important meeting at that time, I was given a charge by the hotel manager. his is using (thankfully, it can be used on my device). From that action made both husband and wife very grateful, thank the hotel very much. Next time I come to Da Lat or have friends going to Da Lat, I will recommend my hotel!",8.0,8.0,8.0,8.0,8.0,,,,Bisnis,"{'travelPurpose': 'BUSINESS', 'travelPurposeText': 'Bisnis'}",[],ENGLISH,1657699092830,False,False,True,False,True,True,,[],,126738449,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '7', 'hadReacted': False}}}",225550889,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Bisnis
Thu H. N. ,3000010042556,8.5,"Khách sạn sạch sẽ, chu đáo, nhân viên nhiệt tình. 10 điểm chất lượng!","The hotel is clean, attentive, enthusiastic staff. 10 quality points!",8.0,8.0,8.0,,8.0,,,,,,[],ENGLISH,1657254008638,False,False,True,False,True,True,,[],,126721661,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '5', 'hadReacted': False}}}",214562110,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Thi N. T. L. ,3000010042556,8.5,Phòng rộng sạch sẽ cách âm khá tốt,"The room is clean, spacious, and has good soundproofing",8.0,8.0,8.0,,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'COUPLE', 'travelKeywordText': 'Pasangan'}]",ENGLISH,1656236502335,False,False,True,False,True,True,,[],,126681460,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '1', 'hadReacted': False}}}",,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Pham X. P. ,3000010042556,8.5,"Phòng 206, nhà vệ sinh bị thấm nước.","Room 206, the toilet was waterlogged.",8.0,8.0,8.0,,8.0,,,,,,[],ENGLISH,1655181255214,False,False,True,False,True,True,,[],,126649898,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '4', 'hadReacted': False}}}",22924650,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Thi D. T. L. ,3000010042556,8.5,"Phòng sạch sẽ và vị trí tiện lợ, gần chợ","Clean room and convenient location, near the market",8.0,8.0,8.0,,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}",[],ENGLISH,1654586125710,False,False,True,False,True,True,,[],,126631203,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '4', 'hadReacted': False}}}",41327721,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Nguyen V. U. P. ,3000010042556,8.5,"Nhân viên thân thiện. Tuy nhiên phòng cách âm kém, hơi bí & có mùi ẩm mốc","Friendly employee. However, the room has poor soundproofing, is a bit mysterious & has a musty smell",8.0,8.0,8.0,,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}",[],ENGLISH,1654170168234,False,False,True,False,True,True,,[],,126616650,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '1', 'hadReacted': False}}}",14598867,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Phan L. T. N. ,3000010042556,8.5,"Gần trung tâm, đi lại thuận tiện, nhưng cuối tuần thì bị chặn đường do nằm trong con phố đi bộ cấm xe nên không thể đi xe máy vào. Khách sạn hơi cũ một chút, bạn nhân viên nam lễ tân rất nhiệt tình.","Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrian-free street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",8.0,8.0,8.0,8.0,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'COUPLE', 'travelKeywordText': 'Pasangan'}]",ENGLISH,1653042637508,False,False,True,False,True,True,,[],,126576180,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '4', 'hadReacted': False}}}",58897511,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Tran M. L. ,3000010042556,8.5,"Nhân viên lễ tân vui vẻ, thân thiện. Phòng sạch sẽ Khách sạn gần chợ, trung tâm","Reception staff cheerful and friendly. Clean room Hotel near market, center",8.0,8.0,8.0,,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}",[],ENGLISH,1652017029557,False,False,True,False,True,True,,[],,126529581,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",103390229,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Thi D. N. ,3000010042556,8.5,"Kháchsạn ở trung tâm đi lại thuận tiện, đi bộ ra chợ đêm rất gần, khách sạn cho nhận phòng sớm. Nhân viên dễ thương, chuyến đi rất thoải mái. Lần sau có đi sẽ ghé ủng hộ khách sạn","The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early check-in. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",8.0,8.0,8.0,,8.0,,,,,,[],ENGLISH,1651629074683,False,False,True,True,True,True,,[],,126503704,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '5', 'hadReacted': False}}}",147653520,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,
Thanh N. ,3000010042556,8.5,"phòng sạch sẽ, thoải mái, gần chợ. Các bạn nhân viên nhiệt tình, vui vẻ.","clean, comfortable room, near market. The staff are enthusiastic and fun.",8.0,8.0,8.0,,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}",[],ENGLISH,1650853898154,False,False,True,True,True,True,,[],,126480729,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '5', 'hadReacted': False}}}",40396237,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Nguyen L. L. V. ,3000010042556,8.5,"Kháchsạn ở gần chợ, tiện di chuyển. Phòng thoáng và view đẹp. Hỗ trợ check-in sớm không phụ thu, rất tuyệt vời.","The hotel is near the market, convenient to move. Clean room and nice view. Support early check-in at no extra charge, which is great.",8.0,8.0,8.0,8.0,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",ENGLISH,1649653364284,False,False,True,True,True,True,,[],,126447422,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '2', 'hadReacted': False}}}",99747592,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Thi T. D. H. ,3000010042556,8.5,"Khách sạn sạch, nhân viên nhiệt tình thân thiệt, chỉ có cách âm không tốt lắm nghe tiếng ồn từ bên ngoài","The hotel is clean, the staff is friendly and enthusiastic, only the soundproofing is not very good. I can hear the noise from outside",8.0,8.0,8.0,8.0,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}","[{'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",ENGLISH,1649574006823,False,False,True,False,True,True,,[],,126435522,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '0', 'hadReacted': False}}}",218029097,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Mai M. ,3000010042556,8.5,"Tốt, sạch sẽ, phòng đẹp, lần sau sẽ ghé lại, giá tốt","Good, clean, nice room, next time will visit again, good price",8.0,8.0,8.0,,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}","[{'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",ENGLISH,1649398444290,False,False,True,True,True,True,,[],,126439436,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '3', 'hadReacted': False}}}",13993908,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
Anh P. ,3000010042556,8.5,2-3h đêm khách đến nhận phòng hay đi đâu về gây ồn ào quá mức trong khi mọi người đang ngủ ! Kháchsạn nên xem lại việc này 🙂,"2-3 o'clock at night when guests come to check in or leave, making too much noise while everyone is sleeping! The hotel should review this 🙂",8.0,8.0,8.0,8.0,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}","[{'travelKeyword': 'FAMILY', 'travelKeywordText': 'Keluarga'}]",ENGLISH,1647410278797,False,False,True,False,True,True,,[],,126363533,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '2', 'hadReacted': False}}}",218762248,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Thanh T. ,3000010042556,8.5,"Không gian phòng ok, nhân viên thân thiện. Có cái nhà tắm không có độ nghiêng để nước chảy nên hay bị ướt. Có cho thuê xe nên cũng tiện. Mình đến sớm nên cũng được checking sớm","Room space is ok, staff is friendly. There is a bathroom that does not have an inclination for the water to flow, so it often gets wet. Car rental is also available. I arrived early so I could check in early too",8.0,8.0,8.0,8.0,8.0,,,,Staycation,"{'travelPurpose': 'STAYCATION', 'travelPurposeText': 'Staycation'}",[],ENGLISH,1647065990976,False,False,True,False,True,True,,[],,126349610,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '1', 'hadReacted': False}}}",217590748,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Staycation
Truong C. M. S. ,3000010042556,8.5,"Dịch vụ oke, ngay trung tâm thuận tiện cho việc đi lại tham quan các nơi.","Ok service, right in the center, convenient for traveling to visit places.",8.0,8.0,8.0,8.0,8.0,,,,Liburan,"{'travelPurpose': 'LEISURE', 'travelPurposeText': 'Liburan'}",[],ENGLISH,1645407074058,False,False,True,False,True,True,,[],,126283451,"{'reactionSummaryMap': {'LIKE': {'reactionCount': '1', 'hadReacted': False}}}",215079546,https://www.traveloka.com/hotel/vietnam/the-grace-hotel-dalat-3000010042556,Liburan
