text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId,singular_aspect
"The room is clean, it is not recommended to rent a motorbike at the hotel because it does not count for 24 hours, the location is quite convenient, the room is basic, the hotel allows early pick up without charge. I go mainly to visit a little in p, so its okay",okay,neutral,0.5932562,0.0071154083,0.3996284,127364672,okay
"In general, the quality of the room is worth the price. The room has poor soundproofing so it is quite noisy.",quality,positive,0.062938385,0.04563563,0.89142597,127359053,quality
"In general, the quality of the room is worth the price. The room has poor soundproofing so it is quite noisy.",room,neutral,0.4591644,0.11378339,0.4270522,127359053,room
"In general, the quality of the room is worth the price. The room has poor soundproofing so it is quite noisy.",price,positive,0.1331457,0.018499637,0.84835464,127359053,price
"Stayed 2 nights, the hotel cleaned the room on the first day, added water, towels, new brushes, came back to the room a bit surprised",added water,neutral,0.97381616,0.01009302,0.016090846,127340237,added water
"Stayed 2 nights, the hotel cleaned the room on the first day, added water, towels, new brushes, came back to the room a bit surprised",nights,neutral,0.9946942,0.00330857,0.001997343,127340237,night
"Stayed 2 nights, the hotel cleaned the room on the first day, added water, towels, new brushes, came back to the room a bit surprised",hotel,neutral,0.9297424,0.024185503,0.04607217,127340237,hotel
"Stayed 2 nights, the hotel cleaned the room on the first day, added water, towels, new brushes, came back to the room a bit surprised",room,neutral,0.98596615,0.007675856,0.006357952,127340237,room
"Stayed 2 nights, the hotel cleaned the room on the first day, added water, towels, new brushes, came back to the room a bit surprised",day,neutral,0.97323155,0.014454701,0.012313733,127340237,day
"Stayed 2 nights, the hotel cleaned the room on the first day, added water, towels, new brushes, came back to the room a bit surprised",towels,neutral,0.95101506,0.043274317,0.0057106656,127340237,towel
"Stayed 2 nights, the hotel cleaned the room on the first day, added water, towels, new brushes, came back to the room a bit surprised",brushes,neutral,0.94860417,0.025913356,0.025482478,127340237,brush
"Stayed 2 nights, the hotel cleaned the room on the first day, added water, towels, new brushes, came back to the room a bit surprised",bit,positive,0.41535357,0.07047047,0.514176,127340237,bit
"The hotel is clean, happy, will introduce friends and support next time, buying at traveloka is cheaper and more economical.",introduce friends,positive,0.002075429,0.0010879553,0.99683654,127331356,introduce friend
"The hotel is clean, happy, will introduce friends and support next time, buying at traveloka is cheaper and more economical.",hotel,positive,0.0013073566,0.0010763677,0.9976163,127331356,hotel
"The hotel is clean, happy, will introduce friends and support next time, buying at traveloka is cheaper and more economical.",time,neutral,0.66014886,0.024629967,0.3152211,127331356,time
"The hotel is clean, happy, will introduce friends and support next time, buying at traveloka is cheaper and more economical.",traveloka,positive,0.004728333,0.0014065212,0.9938651,127331356,traveloka
"The room is clean, but a bit noisy because the room is not soundproof",room,positive,0.013506329,0.0057162293,0.98077744,127325293,room
"The room is clean, but a bit noisy because the room is not soundproof",bit,negative,0.0021781547,0.99184096,0.0059808786,127325293,bit
The room is very big but the room doesnt keep sound.,room doesnt keep sound,positive,0.02934589,0.3774795,0.5931746,127255500,room doesnt keep sound
The room is very big but the room doesnt keep sound.,room,positive,0.040543772,0.056850754,0.90260553,127255500,room
"Clean, neat, near Da Lat market, near a cafe, quite convenient",Da Lat market,positive,0.0012369839,0.0010096239,0.99775344,127228209,Da Lat market
"Clean, neat, near Da Lat market, near a cafe, quite convenient",neat,positive,0.0005590502,0.0009410416,0.9984999,127228209,neat
"Clean, neat, near Da Lat market, near a cafe, quite convenient",cafe,positive,0.0007419601,0.0007949172,0.99846315,127228209,cafe
"Clean, neat, near Da Lat market, near a cafe, quite convenient",convenient,positive,0.00075597764,0.0009522419,0.9982918,127228209,convenient
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",Da Lat,positive,0.2487456,0.007300886,0.7439535,127180373,Da Lat
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",hotel room,positive,0.057969898,0.005100018,0.9369301,127180373,hotel room
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",B1 floor,neutral,0.74124426,0.12521248,0.13354327,127180373,B1 floor
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",are children,negative,0.19615093,0.7829708,0.020878255,127180373,are child
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",shower water,positive,0.000803171,0.0009741837,0.99822265,127180373,shower water
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",hair dryer,positive,0.0018887047,0.0010600439,0.99705124,127180373,hair dryer
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",family,neutral,0.84784585,0.05093802,0.10121612,127180373,family
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",days,neutral,0.92764485,0.06213414,0.010221079,127180373,day
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",night,neutral,0.99581534,0.002709895,0.0014747607,127180373,night
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",people,neutral,0.8722341,0.046063483,0.08170238,127180373,person
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",beds,positive,0.09239802,0.014245314,0.8933566,127180373,bed
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",price,positive,0.18353145,0.27490884,0.5415597,127180373,price
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",quiet,positive,0.027399939,0.0074730627,0.965127,127180373,quiet
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",floor,neutral,0.6534171,0.07724882,0.26933408,127180373,floor
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",bit,negative,0.0127268145,0.9655448,0.021728342,127180373,bit
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",cold,positive,0.0022647672,0.0028532757,0.994882,127180373,cold
"My family traveled to Da Lat 2 days 1 night. The hotel room for 4 people with 2 beds is quite good compared to the price. The B1 floor is only for my family, so its quiet (even though there are children playing on the upper floor at night, a bit annoying). Hot and cold shower water is quite good, equipped with a hair dryer and everything.",everything,positive,0.008042127,0.00431838,0.9876395,127180373,everything
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",hotel reception,positive,0.0040675313,0.0020275319,0.9939049,127124575,hotel reception
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",night market,neutral,0.8800053,0.0028312784,0.11716351,127124575,night market
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",housekeeping,neutral,0.82260245,0.15901206,0.018385451,127124575,housekeeping
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",hotel,positive,0.22305495,0.0259966,0.7509485,127124575,hotel
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",cars,negative,0.2030386,0.78464055,0.01232083,127124575,car
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",door,neutral,0.9537773,0.011507378,0.034715254,127124575,door
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",room,neutral,0.58562374,0.4018925,0.012483744,127124575,room
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",leak,negative,0.013305968,0.9770188,0.009675308,127124575,leak
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",bathroom,negative,0.026803514,0.97006726,0.003129233,127124575,bathroom
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",soundproofing,negative,0.0013163473,0.99256706,0.006116606,127124575,soundproofing
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",time,negative,0.24042577,0.7477975,0.011776735,127124575,time
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",house,neutral,0.6273934,0.354842,0.01776461,127124575,house
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",hammer,negative,0.092629686,0.90331054,0.004059791,127124575,hammer
"The hotel reception was enthusiastic, the housekeeping was ok, when I got up, the hotel ran out of cars to rent, so it was more expensive to rent next door. My room had a leak in the bathroom, and the soundproofing of the hotel was very bad, right at the time when a house was being built nearby, I could clearly hear every hammer and people talking outside. The hotel is near the night market and",people,negative,0.4083339,0.5872809,0.0043851486,127124575,person
"Good hotel, suitable for families. Some spots in the room were dirty and needed cleaning. Overall its ok",needed cleaning,negative,0.038191024,0.76539737,0.19641161,126979683,needed cleaning
"Good hotel, suitable for families. Some spots in the room were dirty and needed cleaning. Overall its ok",hotel,positive,0.0033201657,0.001386417,0.99529344,126979683,hotel
"Good hotel, suitable for families. Some spots in the room were dirty and needed cleaning. Overall its ok",families,positive,0.010530833,0.0023074034,0.9871617,126979683,family
"Good hotel, suitable for families. Some spots in the room were dirty and needed cleaning. Overall its ok",spots,negative,0.002551652,0.99354714,0.0039012213,126979683,spot
"Good hotel, suitable for families. Some spots in the room were dirty and needed cleaning. Overall its ok",room,neutral,0.8853046,0.019294389,0.09540098,126979683,room
"Good hotel, suitable for families. Some spots in the room were dirty and needed cleaning. Overall its ok",ok,positive,0.19453694,0.003461729,0.8020013,126979683,ok
"Clean hotel, happy, enthusiastic staff",hotel,positive,0.0010682394,0.00094287086,0.99798894,126922398,hotel
"Clean hotel, happy, enthusiastic staff",staff,positive,0.0005039288,0.0010462914,0.9984498,126922398,staff
"My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didnt see it, then I went to the hotel to find it because my phone had a very important",day stay,positive,0.010838874,0.0022675216,0.98689353,126738449,day stay
"My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didnt see it, then I went to the hotel to find it because my phone had a very important",Grace hotel,positive,0.0033841424,0.0021749097,0.994441,126738449,Grace hotel
"My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didnt see it, then I went to the hotel to find it because my phone had a very important",wife,positive,0.02083301,0.01718957,0.9619775,126738449,wife
"My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didnt see it, then I went to the hotel to find it because my phone had a very important",room,positive,0.008785759,0.006231572,0.98498267,126738449,room
"My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didnt see it, then I went to the hotel to find it because my phone had a very important",receptionist,negative,0.028071182,0.8669816,0.10494718,126738449,receptionist
"My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didnt see it, then I went to the hotel to find it because my phone had a very important",day,neutral,0.47246486,0.4288181,0.098717086,126738449,day
"My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didnt see it, then I went to the hotel to find it because my phone had a very important",phone,negative,0.07929229,0.90516007,0.015547546,126738449,phone
"My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didnt see it, then I went to the hotel to find it because my phone had a very important",hotel,positive,0.35114822,0.06681081,0.58204097,126738449,hotel
"My wife and I had a day stay at The Grace hotel and were completely satisfied from the clean room, to the receptionist, especially the next day I forgot to charge my phone at the hotel until the afternoon I remembered that I had called. I phoned the hotel and asked, I was informed by the receptionist that I didnt see it, then I went to the hotel to find it because my phone had a very important",afternoon,neutral,0.7693305,0.21817967,0.012489901,126738449,afternoon
"The hotel is clean, attentive, enthusiastic staff. 10 quality points",hotel,positive,0.0012870145,0.0009727865,0.99774015,126721661,hotel
"The hotel is clean, attentive, enthusiastic staff. 10 quality points",staff,positive,0.0005720809,0.0010319777,0.998396,126721661,staff
"The hotel is clean, attentive, enthusiastic staff. 10 quality points",quality,positive,0.0003718379,0.0010868842,0.99854124,126721661,quality
"The hotel is clean, attentive, enthusiastic staff. 10 quality points",points,positive,0.00032224637,0.0012031039,0.99847466,126721661,point
"The room is clean, spacious, and has good soundproofing",room,positive,0.003236526,0.0010376483,0.99572587,126681460,room
"The room is clean, spacious, and has good soundproofing",soundproofing,positive,0.00075998943,0.00086361193,0.99837637,126681460,soundproofing
"Room 206, the toilet was waterlogged.",Room,neutral,0.61862785,0.37217236,0.00919977,126649898,Room
"Room 206, the toilet was waterlogged.",toilet,negative,0.0025605734,0.99476755,0.0026718173,126649898,toilet
"Clean room and convenient location, near the market",convenient location,positive,0.0007813897,0.00089333416,0.9983253,126631203,convenient location
"Clean room and convenient location, near the market",room,positive,0.0012424887,0.0008486303,0.99790895,126631203,room
"Clean room and convenient location, near the market",market,positive,0.009378111,0.0021799312,0.9884419,126631203,market
"Friendly employee. However, the room has poor soundproofing, is a bit mysterious has a musty smell",employee,positive,0.0006727521,0.0014757889,0.9978515,126616650,employee
"Friendly employee. However, the room has poor soundproofing, is a bit mysterious has a musty smell",room,negative,0.06148212,0.8906078,0.047910083,126616650,room
"Friendly employee. However, the room has poor soundproofing, is a bit mysterious has a musty smell",soundproofing,negative,0.0013327574,0.9883139,0.010353322,126616650,soundproofing
"Friendly employee. However, the room has poor soundproofing, is a bit mysterious has a musty smell",bit,negative,0.00083357596,0.96775717,0.0314092,126616650,bit
"Friendly employee. However, the room has poor soundproofing, is a bit mysterious has a musty smell",musty,negative,0.0020531432,0.9833425,0.0146043,126616650,musty
"Friendly employee. However, the room has poor soundproofing, is a bit mysterious has a musty smell",smell,negative,0.0013533502,0.99296534,0.0056813415,126616650,smell
"Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrianfree street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",center,positive,0.0008982555,0.0008439211,0.9982578,126576180,center
"Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrianfree street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",convenient,positive,0.0011078374,0.0016538141,0.9972383,126576180,convenient
"Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrianfree street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",weekends,neutral,0.8660966,0.052458122,0.08144527,126576180,weekend
"Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrianfree street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",road,negative,0.0026624082,0.99380916,0.0035284113,126576180,road
"Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrianfree street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",street,negative,0.20133552,0.7280708,0.07059369,126576180,street
"Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrianfree street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",motorbike,neutral,0.861615,0.105392896,0.03299212,126576180,motorbike
"Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrianfree street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",hotel,positive,0.03790089,0.1547811,0.807318,126576180,hotel
"Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrianfree street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",bit,negative,0.013939537,0.56116766,0.42489284,126576180,bit
"Close to the center, convenient to travel, but at weekends, the road is blocked because it is located in a pedestrianfree street, so it is not possible to ride a motorbike. The hotel is a bit old, the male receptionist is very enthusiastic.",receptionist,positive,0.0009139567,0.0010010845,0.998085,126576180,receptionist
"Reception staff cheerful and friendly. Clean room Hotel near market, center",Reception staff cheerful,positive,0.00062222366,0.001068342,0.9983094,126529581,Reception staff cheerful
"Reception staff cheerful and friendly. Clean room Hotel near market, center",room Hotel,positive,0.0013114554,0.00083305786,0.9978555,126529581,room Hotel
"Reception staff cheerful and friendly. Clean room Hotel near market, center",market,positive,0.003959447,0.0011062676,0.99493426,126529581,market
"Reception staff cheerful and friendly. Clean room Hotel near market, center",center,positive,0.0019482821,0.0008816976,0.99717003,126529581,center
"The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early checkin. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",walking distance,positive,0.00091117696,0.001360793,0.99772805,126503704,walking distance
"The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early checkin. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",night market,positive,0.0012317266,0.00092256285,0.99784565,126503704,night market
"The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early checkin. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",hotel,positive,0.0027170773,0.0013185119,0.9959644,126503704,hotel
"The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early checkin. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",center,positive,0.0010675763,0.0019594713,0.9969729,126503704,center
"The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early checkin. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",transportation,positive,0.00055103254,0.0009082401,0.99854076,126503704,transportation
"The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early checkin. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",checkin,positive,0.0018271267,0.00091844704,0.99725443,126503704,checkin
"The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early checkin. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",staff,positive,0.00040058835,0.0011391572,0.9984603,126503704,staff
"The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early checkin. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",trip,positive,0.00043229063,0.0009306274,0.998637,126503704,trip
"The hotel is in the center of convenient transportation, walking distance to the night market is very close, the hotel allows early checkin. Lovely staff, very comfortable trip. Next time I go, I will visit the hotel to support",time,positive,0.1294872,0.009374841,0.8611379,126503704,time
"clean, comfortable room, near market. The staff are enthusiastic and fun.",clean,positive,0.00083860155,0.0008901941,0.9982712,126480729,clean
"clean, comfortable room, near market. The staff are enthusiastic and fun.",room,positive,0.000705136,0.0008003644,0.9984945,126480729,room
"clean, comfortable room, near market. The staff are enthusiastic and fun.",market,positive,0.00095783797,0.0007702653,0.99827194,126480729,market
"clean, comfortable room, near market. The staff are enthusiastic and fun.",staff,positive,0.0005002011,0.0010295762,0.99847025,126480729,staff
"clean, comfortable room, near market. The staff are enthusiastic and fun.",fun,positive,0.00049723487,0.0010206947,0.99848205,126480729,fun
"The hotel is near the market, convenient to move. Clean room and nice view. Support early checkin at no extra charge, which is great.",hotel,positive,0.0022668827,0.0010748777,0.9966582,126447422,hotel
"The hotel is near the market, convenient to move. Clean room and nice view. Support early checkin at no extra charge, which is great.",market,positive,0.0017535221,0.00088367215,0.9973628,126447422,market
"The hotel is near the market, convenient to move. Clean room and nice view. Support early checkin at no extra charge, which is great.",convenient,positive,0.00090293604,0.0009071762,0.99818987,126447422,convenient
"The hotel is near the market, convenient to move. Clean room and nice view. Support early checkin at no extra charge, which is great.",room,positive,0.0013118815,0.00087196426,0.9978161,126447422,room
"The hotel is near the market, convenient to move. Clean room and nice view. Support early checkin at no extra charge, which is great.",view,positive,0.00063779874,0.00086795,0.99849427,126447422,view
"The hotel is near the market, convenient to move. Clean room and nice view. Support early checkin at no extra charge, which is great.",checkin,positive,0.0017755715,0.0009296588,0.9972947,126447422,checkin
"The hotel is near the market, convenient to move. Clean room and nice view. Support early checkin at no extra charge, which is great.",charge,positive,0.044615164,0.0379489,0.917436,126447422,charge
"The hotel is clean, the staff is friendly and enthusiastic, only the soundproofing is not very good. I can hear the noise from outside",hotel,positive,0.004000314,0.0015181866,0.99448156,126435522,hotel
"The hotel is clean, the staff is friendly and enthusiastic, only the soundproofing is not very good. I can hear the noise from outside",staff,positive,0.0012357455,0.0037639707,0.9950003,126435522,staff
"The hotel is clean, the staff is friendly and enthusiastic, only the soundproofing is not very good. I can hear the noise from outside",soundproofing,negative,0.0022542863,0.98967034,0.008075382,126435522,soundproofing
"The hotel is clean, the staff is friendly and enthusiastic, only the soundproofing is not very good. I can hear the noise from outside",noise,negative,0.00912788,0.9866694,0.004202669,126435522,noise
"Good, clean, nice room, next time will visit again, good price",room,positive,0.0008262253,0.0008857495,0.998288,126439436,room
"Good, clean, nice room, next time will visit again, good price",time,positive,0.04261935,0.003655102,0.9537255,126439436,time
"Good, clean, nice room, next time will visit again, good price",price,positive,0.00031740038,0.0011636167,0.998519,126439436,price
"23 oclock at night when guests come to check in or leave, making too much noise while everyone is sleeping The hotel should review this ",oclock,negative,0.16350387,0.8219071,0.014589054,126363533,oclock
"23 oclock at night when guests come to check in or leave, making too much noise while everyone is sleeping The hotel should review this ",night,neutral,0.9902643,0.0049365894,0.004799189,126363533,night
"23 oclock at night when guests come to check in or leave, making too much noise while everyone is sleeping The hotel should review this ",noise,negative,0.003489184,0.97516596,0.021344814,126363533,noise
"23 oclock at night when guests come to check in or leave, making too much noise while everyone is sleeping The hotel should review this ",everyone,neutral,0.6422335,0.34812868,0.009637766,126363533,everyone
"23 oclock at night when guests come to check in or leave, making too much noise while everyone is sleeping The hotel should review this ",hotel,neutral,0.6511265,0.0435374,0.3053361,126363533,hotel
"Room space is ok, staff is friendly. There is a bathroom that does not have an inclination for the water to flow, so it often gets wet. Car rental is also available. I arrived early so I could check in early too",Room space,neutral,0.96871847,0.016665973,0.014615534,126349610,Room space
"Room space is ok, staff is friendly. There is a bathroom that does not have an inclination for the water to flow, so it often gets wet. Car rental is also available. I arrived early so I could check in early too",Car rental,positive,0.115256116,0.0042865253,0.8804573,126349610,Car rental
"Room space is ok, staff is friendly. There is a bathroom that does not have an inclination for the water to flow, so it often gets wet. Car rental is also available. I arrived early so I could check in early too",staff,positive,0.023488875,0.016610315,0.95990086,126349610,staff
"Room space is ok, staff is friendly. There is a bathroom that does not have an inclination for the water to flow, so it often gets wet. Car rental is also available. I arrived early so I could check in early too",bathroom,positive,0.082558215,0.13895608,0.77848566,126349610,bathroom
"Room space is ok, staff is friendly. There is a bathroom that does not have an inclination for the water to flow, so it often gets wet. Car rental is also available. I arrived early so I could check in early too",inclination,negative,0.0051458008,0.9880564,0.0067977905,126349610,inclination
